"gene","HR","L95CI","H95CI","pvalue"
"ENSG00000275457.1","1.36842473887508","1.0362774418171","1.80703177585509","0.0270236936895359"
"ENSG00000143851.14","1.27720295131035","1.06443295838205","1.53250363584699","0.00849946984725235"
"ENSG00000179832.16","1.44681143697676","1.07240260099764","1.95193794962772","0.0156288921984912"
"ENSG00000229419.1","0.698069551185618","0.536630560507162","0.908075562882494","0.00739414350097696"
"ENSG00000239443.1","0.935753133422114","0.895956832282123","0.977317092921706","0.00274702826255032"
"ENSG00000083444.15","1.30843976134706","1.02275075180527","1.67393141100317","0.0324398360470198"
"ENSG00000163590.12","0.781792984902748","0.622293383200947","0.982173823059571","0.0344755543059152"
"ENSG00000100030.13","0.635252614826822","0.432889117786648","0.93221535969219","0.0204137648556904"
"ENSG00000196154.10","1.14186617639591","1.00972651257867","1.29129853336937","0.0344961930485367"
"ENSG00000119714.9","1.208176903652","1.0516941860111","1.38794285442852","0.00753679158798855"
"ENSG00000015171.17","0.632699705907133","0.434752160239802","0.920774994272989","0.0167975091176783"
"ENSG00000040531.13","1.7107857217167","1.0343308524036","2.82964370523069","0.0364887254838349"
"ENSG00000224163.4","1.12242006527029","1.05221078019894","1.19731409963618","0.00045794220657578"
"ENSG00000204611.5","0.650658525197127","0.445356016516932","0.95060244099252","0.0262922612316588"
"ENSG00000188305.5","1.25364488373069","1.03108633205151","1.52424238945845","0.0233925896441052"
"ENSG00000224892.5","0.732842732643779","0.57151714095487","0.939706672474432","0.0142785456864095"
"ENSG00000234964.4","1.13638478068082","1.01953964347107","1.26662104610907","0.0209144648293184"
"ENSG00000197696.8","0.847665680215936","0.740428214779269","0.970434528389968","0.016627334700153"
"ENSG00000173535.12","1.20849140119831","1.01937936514431","1.4326869041179","0.0291817421505107"
"ENSG00000120899.16","1.2504857840097","1.00966299978836","1.5487491334615","0.0405526963463652"
"ENSG00000122376.10","0.399775892865999","0.247657472684053","0.64532986945521","0.000174959485190598"
"ENSG00000214289.2","0.822389706773896","0.691030254766797","0.978719564219219","0.0276501467042843"
"ENSG00000246363.2","1.17865069004269","1.01567644614674","1.36777558877979","0.0304008632551467"
"ENSG00000184840.10","1.71182876189096","1.16759110011438","2.50974652834377","0.00589336136662361"
"ENSG00000170579.13","0.840878877969739","0.73248797830964","0.965309067661927","0.0138390849086112"
"ENSG00000175416.11","1.76238506856694","1.12420489484733","2.76284256023409","0.0134981489596458"
"ENSG00000197448.12","1.46675365995507","1.09013871509418","1.97347940147758","0.0114064350236964"
"ENSG00000204620.3","1.38674437975132","1.02354230864345","1.87882802550743","0.0348461712729214"
"ENSG00000158008.8","0.853746546772443","0.737454205017482","0.988377530654385","0.0343072915814574"
"ENSG00000185803.7","1.49607973595207","1.04955344617066","2.13257798780307","0.0259221330348112"
"ENSG00000225511.5","1.10627900310487","1.02604197345753","1.19279061127157","0.00855895810977955"
"ENSG00000155254.11","1.44263949647527","1.15938944247646","1.79509027815963","0.00101588267960036"
"ENSG00000148690.11","0.714927706558233","0.516185607437629","0.99018961055859","0.0434572224809441"
"ENSG00000157335.18","1.15647520282092","1.02339086033388","1.30686617066655","0.0197722713426351"
"ENSG00000130309.9","1.37076857090894","1.02897288054184","1.82609912323664","0.031150825046634"
"ENSG00000162777.15","1.205990565929","1.02234736116118","1.42262141065031","0.0262712612451975"
"ENSG00000241852.8","1.51510526987671","1.00536319929814","2.28329819552847","0.0470860655536624"
"ENSG00000162521.17","0.607928840528893","0.408205201182216","0.905371793589253","0.014319141721951"
"ENSG00000205246.7","0.851165184588805","0.729527905379252","0.993083562827479","0.0405427486297195"
"ENSG00000118855.17","1.35527934728522","1.01901572043058","1.80250615604018","0.0366689320649862"
"ENSG00000242052.1","0.896221988412404","0.825327767472672","0.973205899728169","0.00916271915406163"
"ENSG00000230148.7","1.11227308233226","1.02568097638746","1.20617564151209","0.0100776689214811"
"ENSG00000071462.10","1.6188193979061","1.08664350811441","2.41162462525029","0.0178583747299924"
"ENSG00000272655.1","1.31199207837379","1.05653742013087","1.62921178267625","0.0139816408225214"
"ENSG00000197933.11","0.618301059689845","0.421124085824959","0.907799418940118","0.0141422948549378"
"ENSG00000011028.12","1.18968387204409","1.0120827435171","1.39845059553464","0.0352424585125087"
"ENSG00000134748.12","0.617827973511842","0.393971281237129","0.968881294228144","0.0359338467280321"
"ENSG00000171680.19","1.25612251797155","1.01819450771138","1.54964868520233","0.0333162768009571"
"ENSG00000087266.14","1.63658210517482","1.16184547213205","2.30529881229683","0.00483017933063359"
"ENSG00000039560.12","1.33346657667947","1.04602696544121","1.69989223018858","0.020166370284106"
"ENSG00000136451.7","0.596125612793989","0.38404644147953","0.925319721385702","0.0211136031850155"
"ENSG00000198715.10","1.32030023842727","1.01450008702417","1.71827754564754","0.0387286020772863"
"ENSG00000049860.12","1.36797823977461","1.06664009365334","1.75444789262257","0.0135817434872328"
"ENSG00000170965.8","0.915320805695531","0.840017178943466","0.9973750517732","0.043386601298283"
"ENSG00000138449.9","0.822856391639612","0.68810072838468","0.984002215564632","0.0326224070853264"
"ENSG00000135127.10","1.2043189441551","1.06120484011454","1.36673341886973","0.00397292972748231"
"ENSG00000258227.5","1.16154771670338","1.03149738247968","1.30799468917257","0.0134418537415036"
"ENSG00000197258.5","0.713961779725372","0.521226074812495","0.977966083319975","0.0358388994083903"
"ENSG00000170142.10","0.703998495464248","0.505259936142332","0.980908728683191","0.0380922240232616"
"ENSG00000185666.13","0.839449846612454","0.738789067381205","0.953825761763839","0.00724552595309506"
"ENSG00000272979.1","1.29355683138219","1.06740339003513","1.56762597124641","0.00865845758375945"
"ENSG00000214110.3","1.28291734918689","1.06633434142421","1.54349049909286","0.00827247476446357"
"ENSG00000141753.6","1.27879150584069","1.06149656044112","1.54056807751759","0.0096523792195933"
"ENSG00000115756.11","1.6353676833945","1.24214880508512","2.15306527603012","0.000456104189797681"
"ENSG00000175264.6","1.19434652983613","1.01221016671057","1.40925637801807","0.0354027396331218"
"ENSG00000164620.7","1.29518161826845","1.02048918186137","1.64381499982267","0.0334423941777371"
"ENSG00000106031.7","0.942407741201845","0.894220560781299","0.993191601299331","0.0267546519610283"
"ENSG00000216490.3","1.23060872035021","1.05240104968208","1.4389930749874","0.00932586719474614"
"ENSG00000148303.15","0.773940196689585","0.607740815505056","0.985590259482795","0.037742409266577"
"ENSG00000230747.1","0.791087145588348","0.645719589225795","0.969180558182329","0.0236885312556403"
"ENSG00000259399.1","0.914548474364736","0.860339039877122","0.972173612024306","0.00416779845679876"
"ENSG00000197496.5","1.29567599971349","1.07834892359852","1.55680249638621","0.00568881733701023"
"ENSG00000120068.6","1.05112739535338","1.00028658368342","1.10455225460872","0.0486904698067712"
"ENSG00000106009.14","1.46518068315892","1.05390283833373","2.03695668729403","0.0230701039122955"
"ENSG00000278937.1","0.829082308989343","0.710845406247993","0.966985886153838","0.0169585759605066"
"ENSG00000137710.13","0.715802713923344","0.519753121602001","0.985801727714053","0.0406054654533398"
"ENSG00000091073.18","1.73507559435257","1.21598573715916","2.47575874134114","0.00238057381785413"
"ENSG00000135631.14","1.60501252292814","1.16206721324213","2.21679535348821","0.0040843161730505"
"ENSG00000177294.6","1.17349575882559","1.0463782451941","1.31605593131018","0.00623882090029356"
"ENSG00000165512.4","0.566528781453869","0.394140412903238","0.814316039939808","0.00214363582634049"
"ENSG00000268434.4","1.06642793109491","1.00487360723926","1.13175281351437","0.0339857857292888"
"ENSG00000257976.1","0.931469084697095","0.885041390679584","0.980332292798447","0.00650023189960523"
"ENSG00000196950.12","0.535785997720078","0.370627066306972","0.774543095876156","0.000904472254917433"
"ENSG00000258768.2","0.776335963452603","0.620681706224132","0.971025119809545","0.0265887442241696"
"ENSG00000155093.16","1.6029992159021","1.26345139446047","2.03379924027868","0.000102122605826363"
"ENSG00000225294.1","0.946770414914513","0.901376621793252","0.994450262947911","0.0291122617032431"
"ENSG00000198911.10","0.789247914454766","0.625042523850822","0.99659182647846","0.0467398562368472"
"ENSG00000228335.1","0.66566911618504","0.475540175374117","0.93181479754884","0.0177162710955662"
"ENSG00000253598.1","0.721961712957423","0.568906536760528","0.916193928697673","0.00736246114095261"
"ENSG00000073910.18","0.708646169372649","0.565020159516389","0.888781373387373","0.00288021630964081"
"ENSG00000103174.10","1.75735351150642","1.17787251120117","2.62192328544503","0.00574610124813725"
"ENSG00000156265.14","1.15507586619281","1.00638734711078","1.32573234400392","0.0403132681009836"
"ENSG00000177096.7","1.34423977186764","1.09715733859992","1.64696575477194","0.00430730448448731"
"ENSG00000169083.14","0.861577176338202","0.749425377950614","0.990512534839494","0.0362654211069217"
"ENSG00000224982.3","1.15325145167499","1.03590138322009","1.28389529383213","0.00920974562099168"
"ENSG00000148484.16","0.670148116658455","0.475399120178449","0.944676755170051","0.0223218457267537"
"ENSG00000186094.15","1.17204486852143","1.02585564929598","1.33906673396997","0.0195165016854422"
"ENSG00000120075.5","1.05222147399899","1.00224785067831","1.10468685923875","0.0403248117199885"
"ENSG00000153561.11","0.63747846527346","0.426124799653735","0.95366144851843","0.028463484522119"
"ENSG00000226309.1","0.948171564332859","0.904936938560589","0.993471784718429","0.0254159028296077"
"ENSG00000266970.1","1.16769876618582","1.03731165803604","1.31447516085326","0.0102773579771548"
"ENSG00000169251.11","0.62862435971521","0.425811365210536","0.928036726854327","0.0195049211221931"
"ENSG00000164683.15","0.762764725622623","0.611983180184179","0.950696106515636","0.0159566348213787"
"ENSG00000107643.14","0.70320767955047","0.513053209293366","0.963839679045842","0.0286020806984709"
"ENSG00000110880.9","0.716726246716606","0.523732864841302","0.980836886927326","0.0374475997319942"
"ENSG00000106211.8","1.36917592940422","1.11363286229038","1.68335794420109","0.00287223044402461"
"ENSG00000122254.6","1.11735751221549","1.00996646335064","1.23616759111233","0.031372356152202"
"ENSG00000233497.4","0.937862587076202","0.883977710428224","0.995032139228002","0.0335927476534657"
"ENSG00000107438.7","1.23234763662553","1.02404525104711","1.48302108324183","0.027002850138286"
"ENSG00000153790.10","1.53693252689175","1.20456767252141","1.96100364147525","0.000546138467501308"
"ENSG00000054356.12","1.20127139537646","1.0796304200472","1.3366175485187","0.00076113452459183"
"ENSG00000130513.6","1.1181453377428","1.00837355549977","1.23986690199974","0.0341642081880805"
"ENSG00000173227.12","1.20964602357948","1.02970273339496","1.42103488211331","0.0205494119714658"
"ENSG00000067064.9","0.71206615205567","0.514057367658812","0.986345565306435","0.0410857248171402"
"ENSG00000254003.1","0.805259210666864","0.662271906016752","0.979118078953236","0.0298901428291208"
"ENSG00000196653.10","0.664805061560208","0.489159750966129","0.903520310089198","0.00910461251702838"
"ENSG00000122642.9","1.37268943754528","1.13492346067109","1.66026728431024","0.00109796389109822"
"ENSG00000213194.3","0.92884468001713","0.873962899403147","0.987172842445969","0.0175284998604442"
"ENSG00000204362.5","1.06001038327169","1.00626486673145","1.1166264964547","0.0281485855603189"
"ENSG00000248288.1","0.953325627232365","0.914947032037083","0.993314060503065","0.0226108499924582"
"ENSG00000114805.15","1.27529681164945","1.10220128274586","1.47557617947197","0.00108520104204216"
"ENSG00000089327.13","1.32091778787237","1.06955923967165","1.63134844485406","0.00975553684649886"
"ENSG00000129226.12","1.21536558418534","1.02642360831514","1.43908761573288","0.0236668587862578"
"ENSG00000106366.8","1.12587207198444","1.00858089135481","1.25680342879767","0.0346705030649233"
"ENSG00000102265.10","1.21934437133117","1.07980070733348","1.37692139466049","0.00138336107126193"
"ENSG00000257222.1","0.924723787294467","0.86957170491955","0.983373858590919","0.0126194485190859"
"ENSG00000155760.2","1.16311022169474","1.00940601815909","1.34021926110369","0.0366694435595895"
"ENSG00000158473.6","1.19160158557635","1.01611571320457","1.39739433245257","0.031032872800768"
"ENSG00000121316.9","1.20616067502072","1.02242360827332","1.42291664843632","0.0262186828184496"
"ENSG00000156928.4","1.34565703487971","1.01126026000711","1.79062989730114","0.0416716772956349"
"ENSG00000175544.12","1.20436840332587","1.00872648175333","1.43795496318141","0.0397795741513549"
"ENSG00000204071.8","1.11031043350913","1.001146944691","1.23137693751813","0.0475159124591534"
"ENSG00000256229.6","0.794355941799945","0.640598803297495","0.985018015995013","0.0359499738698044"
"ENSG00000186854.9","1.28406719641597","1.09450923854739","1.50645468018147","0.00215433450113555"
"ENSG00000198034.9","0.774746977916025","0.604140959943817","0.993531178296259","0.0443145402721185"
"ENSG00000113083.11","1.11914580030499","1.01417512665227","1.23498130591576","0.0250863835164303"
"ENSG00000258118.1","1.0482322089549","1.00209757349084","1.0964907938683","0.0402467130897241"
"ENSG00000134061.5","1.18071180404926","1.00426233937952","1.38816354009908","0.0442762934747627"
"ENSG00000158258.14","0.889936199128374","0.801155748942033","0.98855489655403","0.0296570336148668"
"ENSG00000236848.2","0.936377503090377","0.876935978302485","0.999848164504583","0.0494719218504342"
"ENSG00000116701.13","1.24104249545577","1.03132647869016","1.49340340556677","0.0222209403420031"
"ENSG00000179774.8","0.891712650572307","0.814890245036073","0.975777359017827","0.012651659680214"
"ENSG00000172638.11","1.4227768815175","1.17085297516814","1.72890541982008","0.000390619649051728"
"ENSG00000163661.3","1.1870994854982","1.07086535202444","1.31594993320684","0.00110539984783757"
"ENSG00000125531.6","1.21022990466827","1.07230517263135","1.36589513837672","0.00199641958718711"
"ENSG00000181449.3","0.781521108800582","0.642159818924113","0.951126535017709","0.0138935711064453"
"ENSG00000164318.16","1.18897501168105","1.02320156833209","1.38160614892953","0.0238614623655244"
"ENSG00000018189.11","0.751638023251287","0.568116877314618","0.994442764431786","0.0456102489210251"
"ENSG00000147535.15","1.52916586978314","1.08833637859217","2.14855287694638","0.0143717279284828"
"ENSG00000133048.11","1.09999225741778","1.02081600655734","1.18530955491155","0.0124012013020811"
"ENSG00000233509.2","0.77634263347881","0.639455585039093","0.942532833644681","0.0105284793284983"
"ENSG00000100412.14","0.725773987548342","0.54112315368345","0.973434378877016","0.0323782615464837"
"ENSG00000111913.14","1.18253667868306","1.00520315046938","1.39115460967047","0.0431176195722553"
"ENSG00000135677.9","1.66233548400259","1.21458157675018","2.27515328263742","0.00150316103437274"
"ENSG00000125648.13","0.74186052524286","0.559774806668158","0.983175792046447","0.037705013254343"
"ENSG00000099377.12","1.21066596130012","1.00081618169454","1.46451675808145","0.0490261398378917"
"ENSG00000018280.15","1.16392618878079","1.01325673449926","1.33699991996528","0.0318603408144491"
"ENSG00000135298.12","0.843928237860297","0.720317047506912","0.988751929616315","0.0357330670047043"
"ENSG00000279192.1","0.871813544974284","0.766710926364854","0.991323888918912","0.0363571510393759"
"ENSG00000089159.14","2.0809160825193","1.42719422894169","3.03407318686994","0.000139661283927758"
"ENSG00000158714.9","1.15148582272037","1.01792234797336","1.30257440812244","0.0249383107527844"
"ENSG00000146094.12","1.28761809587737","1.0548419632392","1.57176185496035","0.0129641735513983"
"ENSG00000052795.11","0.715391160157937","0.513086892967217","0.997461675687004","0.0482737427241352"
"ENSG00000175505.10","1.21210412039684","1.05910806320097","1.38720159890257","0.00520390034950954"
"ENSG00000188488.12","1.15415809610106","1.04327143818834","1.27683061381304","0.00540363605758548"
"ENSG00000072694.17","1.1322430473741","1.02779411241684","1.2473065401323","0.0118988611749299"
"ENSG00000196233.10","0.697224823086634","0.50384378309603","0.964827730811825","0.0295551666911895"
"ENSG00000234883.3","1.18426125456909","1.03462242466318","1.35554254928326","0.0141350458290612"
"ENSG00000186446.10","0.708222502005013","0.542575683118911","0.924440825403366","0.011151137571224"
"ENSG00000161653.9","1.2910078318789","1.00774498543038","1.65389185366263","0.0432788043370996"
"ENSG00000068024.15","0.627200913165147","0.447352359447965","0.879353773747004","0.00681671245805206"
"ENSG00000159216.17","1.21808457851608","1.02587733486154","1.44630355891326","0.0243510786611356"
"ENSG00000232021.5","1.20831954234957","1.05584056543548","1.38281873629443","0.00596919980468762"
"ENSG00000197961.10","0.694224331134602","0.509267579358214","0.946354021881077","0.0209559996764771"
"ENSG00000182048.10","1.20050076875031","1.02213904031228","1.40998635110324","0.0259605884341497"
"ENSG00000184988.7","1.22916335725461","1.01075012480714","1.49477355652635","0.0387260732448024"
"ENSG00000251247.8","0.719553298929372","0.519340700930181","0.996950458673464","0.0478923525362201"
"ENSG00000221869.4","1.19156058392624","1.01243810938881","1.40237374709628","0.0349713237262849"
"ENSG00000076662.8","1.27541182063235","1.04868645399898","1.55115507214351","0.0148509694935557"
"ENSG00000128791.10","1.23989343153712","1.00288696555234","1.53291026244638","0.0469669701260466"
"ENSG00000159184.7","1.06498273267051","1.00679099705954","1.1265379052841","0.0280892343910321"
"ENSG00000065923.8","1.68169964694863","1.25860586269059","2.24702091924262","0.000438892619233728"
"ENSG00000175832.11","1.15191513059149","1.03838679398047","1.2778556851625","0.0075510075711003"
"ENSG00000172175.11","1.49043779445917","1.07121651628974","2.07372159164084","0.0178740719792408"
"ENSG00000281162.1","1.23353635507782","1.0771373121304","1.41264435106158","0.00241199341811898"
"ENSG00000100151.14","1.34184491735868","1.05361779238939","1.70891930190172","0.0171583698104299"
"ENSG00000234324.1","0.926644674902081","0.861958213918328","0.99618559189894","0.039067534899825"
"ENSG00000160446.17","1.43067273236965","1.10738037844241","1.84834814395486","0.00613614901908359"
"ENSG00000104432.11","1.18143661724599","1.02104490847786","1.36702359414382","0.0251084241061174"
"ENSG00000145632.13","1.29674965360655","1.08319044008039","1.55241368637255","0.0046500128314053"
"ENSG00000112232.8","0.910081282499036","0.853248208295442","0.970699888617059","0.00418534185948136"
"ENSG00000012211.11","1.27985582879119","1.03070604466558","1.58923191628535","0.0254990273011938"
"ENSG00000182492.14","1.196777060816","1.00290624013944","1.42812485950455","0.0463548344810661"
"ENSG00000113805.8","0.928294616067793","0.862259557912025","0.999386885669491","0.0481260713427182"
"ENSG00000130429.11","1.29824332869959","1.06118647285493","1.58825596031075","0.0111723078061669"
"ENSG00000165832.5","0.727059586737453","0.535521285838234","0.987104820379663","0.0410366677726278"
"ENSG00000173918.13","1.1856746923518","1.03628855511409","1.35659558251973","0.0131840542282126"
"ENSG00000008277.13","0.718960449039051","0.554262337795244","0.932598323996873","0.0129313907358593"
"ENSG00000135185.10","1.43906868156689","1.08618530863736","1.90659793849051","0.0112148481332277"
"ENSG00000277443.1","0.675038912701846","0.487670312570528","0.934396705962677","0.0178360180938273"
"ENSG00000104611.10","1.29442302298394","1.1090524989194","1.5107769596691","0.00106591457998633"
"ENSG00000267648.1","1.09439500878772","1.00568267217851","1.19093275482713","0.036497153014802"
"ENSG00000232677.5","0.707437232564704","0.506375551583805","0.988332545782438","0.0424830778228002"
"ENSG00000105048.15","1.12969913503605","1.00950878420375","1.26419913889884","0.0335982317688822"
"ENSG00000161544.8","1.24265383092405","1.09534413587567","1.4097747848677","0.000739413172170868"
"ENSG00000213977.6","1.4061059016508","1.10312846275299","1.79229697484464","0.00591101173195411"
"ENSG00000116745.6","0.86084388675146","0.768807238116802","0.963898569910155","0.00939576623985907"
"ENSG00000169220.16","1.34952116359285","1.13434337366712","1.60551682432575","0.00071870577583847"
"ENSG00000189067.11","1.6759006856416","1.20777441352922","2.32546995256083","0.00200499879159015"
"ENSG00000130649.8","0.851931405214597","0.751772787870046","0.965434145664207","0.012031527314353"
"ENSG00000107159.11","1.08649679930949","1.00355620582974","1.17629215788043","0.0406009245538086"
"ENSG00000145934.14","1.10106289020144","1.00442572910406","1.20699764357903","0.0399578028732257"
"ENSG00000100979.13","1.19228678379866","1.01270140442992","1.40371857746281","0.0347298780325449"
"ENSG00000171224.8","1.20725906796755","1.03383421410162","1.40977580090673","0.0172889359946558"
"ENSG00000136026.12","1.48993720235547","1.11646816238857","1.98833512835115","0.00676379234191281"
"ENSG00000174327.6","1.65395063758522","1.23139884362343","2.22150014654806","0.000829281611689441"
"ENSG00000161243.7","1.1865815098053","1.00371353527844","1.40276645668751","0.0451375526404384"
"ENSG00000122359.16","1.38920048697175","1.03662880296673","1.86168663988443","0.0277497621954273"
"ENSG00000164220.6","1.14412145860436","1.03117834419645","1.2694350297465","0.0111190892631912"
"ENSG00000128262.7","1.20010175519962","1.04438030142383","1.37904192646077","0.0101015234445588"
"ENSG00000065308.4","1.29129367705479","1.01278486412132","1.64639048180121","0.0391645152129417"
"ENSG00000132205.9","1.20037163182296","1.04271987141011","1.38185920686131","0.0110129653533707"
"ENSG00000237036.4","0.544094544613437","0.394011094259443","0.75134654275286","0.00021892783824742"
"ENSG00000143493.11","0.698704607261529","0.494835194400315","0.986567111096688","0.0416707478890982"
"ENSG00000234123.1","1.06499509652806","1.01328445253617","1.11934467442974","0.0131517466661566"
"ENSG00000249641.2","1.04883050999879","1.00935643983639","1.08984833829626","0.01486037283203"
"ENSG00000179869.13","1.09122784912847","1.00035519500817","1.19035541041383","0.0490715748310344"
"ENSG00000089050.13","0.664712862251833","0.485585620621313","0.909918190488591","0.0107968476714672"
"ENSG00000130508.9","1.18961154461025","1.01967705348037","1.38786650365397","0.0272626842212274"
"ENSG00000123892.10","1.18405925021514","1.03370031447026","1.35628894409161","0.0147556118472044"
"ENSG00000167004.11","1.4940226644026","1.06599883060611","2.09390822734723","0.0197504327151509"
"ENSG00000114626.16","1.45835804945518","1.04975506411282","2.02600423005164","0.0244838941843968"
"ENSG00000136286.13","1.2202255080382","1.05681413156232","1.40890459920887","0.00666264472407753"
"ENSG00000069974.14","1.23856141027813","1.01237921162739","1.51527643931389","0.0375669828210496"
"ENSG00000213859.4","1.54784573016283","1.10103016320442","2.17598616681902","0.0119445351474402"
"ENSG00000267328.1","1.12056575777701","1.04218338512962","1.20484325063981","0.00209299473473216"
"ENSG00000165572.7","0.677656273093521","0.504942173952182","0.909446760742328","0.00953304073044086"
"ENSG00000218350.1","0.784174443477693","0.662313310446905","0.928457194056114","0.00478147467147065"
"ENSG00000126458.3","1.22655801113589","1.00921190970394","1.49071224805797","0.0401589725323393"
"ENSG00000006756.14","1.50746745161445","1.19983616577592","1.89397367948765","0.000424444735337344"
"ENSG00000188004.8","1.22365440070363","1.00614505871618","1.48818510749525","0.0432472245063819"
"ENSG00000064692.17","0.773547455719762","0.650713466488553","0.919568592117101","0.00360985807593983"
"ENSG00000130032.14","1.09830807536009","1.00654023442024","1.19844253329426","0.0351695610331453"
"ENSG00000181284.2","1.40772525146096","1.0617583757622","1.86642312303704","0.0174827856102615"
"ENSG00000025708.11","1.19500089969822","1.01179583714529","1.41137875631969","0.0358986960959181"
"ENSG00000181315.9","0.631919147517315","0.443570402778039","0.900244485425755","0.0110233493076145"
"ENSG00000243742.4","1.27413309959433","1.02838692638634","1.5786034554002","0.0266914062089607"
"ENSG00000153976.2","1.12486836235895","1.0322036008464","1.22585198462644","0.00730578621524634"
"ENSG00000198551.8","0.737314320206678","0.577409263128138","0.941502745966848","0.0145561125482013"
"ENSG00000146535.12","1.57791403122069","1.11348545324109","2.23605318118517","0.0103375700932003"
"ENSG00000113161.14","0.695635718217501","0.503317110296212","0.96143970185156","0.0279397070351084"
"ENSG00000132640.13","0.641756264536572","0.463273473622604","0.889002126220246","0.00764031050054129"
"ENSG00000059378.11","1.24314515713089","1.02410431469148","1.50903561241567","0.0277491403079958"
"ENSG00000197879.13","1.4437516580619","1.10780625384853","1.88157346369474","0.00657614312365232"
"ENSG00000163539.14","0.715099644228562","0.568530693728093","0.899454518141432","0.00416400684674633"
"ENSG00000198780.10","0.750385119375172","0.610108826288277","0.922913754264616","0.00653406587227895"
"ENSG00000226086.5","0.770633715059899","0.615367480878489","0.965075895689537","0.0232297765865661"
"ENSG00000196440.10","0.79613010469713","0.637606653824216","0.994066074755554","0.0441673652594509"
"ENSG00000167207.10","1.19010652372216","1.01842673270632","1.39072698341519","0.0285469946743375"
"ENSG00000114744.7","0.652337165851727","0.477807504320507","0.890617610865345","0.00716288827613607"
"ENSG00000187546.12","1.12637025258129","1.00407143389429","1.26356542280996","0.0424327204122648"
"ENSG00000136274.8","1.35334790149237","1.06780925583046","1.71524130594782","0.012328213956229"
"ENSG00000163521.14","1.33395414752162","1.01106946787843","1.75995193626407","0.0415680729995572"
"ENSG00000155530.2","1.21894949774221","1.02826336052288","1.44499739569679","0.0225440123804889"
"ENSG00000102931.6","0.734612270126519","0.542264133986384","0.995188790107198","0.046469900132433"
"ENSG00000269834.4","0.782412681281718","0.635324654470608","0.963553986962059","0.0209218225587812"
"ENSG00000145623.11","1.36677851793419","1.18129540906994","1.58138557277317","2.68089272608155e-05"
"ENSG00000234995.1","0.953857399121224","0.914005173286285","0.995447251777561","0.0300429158979288"
"ENSG00000136371.8","1.29490836724044","1.03816405013528","1.61514712374291","0.0218970845246981"
"ENSG00000196418.11","0.737631044783846","0.57171729799143","0.951693363381605","0.0192412940334075"
"ENSG00000106333.11","1.12874300086318","1.01128854459867","1.25983901311097","0.0307576161306044"
"ENSG00000127952.15","1.41871171419075","1.07829064441118","1.86660520372144","0.0124749628218346"
"ENSG00000163833.7","1.05474879310051","1.00118154074022","1.11118210961468","0.0450306673720048"
"ENSG00000163814.6","1.1710896285814","1.02587646106034","1.33685777013872","0.0193775775170216"
"ENSG00000277496.1","1.29996789570505","1.08684902232033","1.55487698397702","0.00408425413636922"
"ENSG00000148459.14","0.678830056102396","0.50572409447724","0.911189025993145","0.00990334747017992"
"ENSG00000168778.10","1.41424109942761","1.11620139299262","1.79186112816778","0.00409974657542838"
"ENSG00000164778.4","1.20381005412353","1.07235593802895","1.35137839500617","0.0016663094606573"
"ENSG00000162426.13","1.26315866204208","1.0074728436262","1.58373480296401","0.0429205891337496"
"ENSG00000010704.17","1.19385750635582","1.00433607115098","1.41914224373992","0.0445348883645301"
"ENSG00000196417.11","0.697772871193149","0.493665536218436","0.986268929167652","0.041522295150704"
"ENSG00000120696.8","0.638243323865644","0.448390549874214","0.908481547109634","0.0126741920129319"
"ENSG00000090530.8","1.20133181299093","1.02035315935118","1.41441040455226","0.0276779407582644"
"ENSG00000178718.6","1.31572773932478","1.08546272316903","1.59484010558612","0.00518310535983081"
"ENSG00000133687.14","1.20623446116793","1.00538005208556","1.4472154806442","0.043622211721416"
"ENSG00000197249.11","1.15997476583144","1.01332053392223","1.32785373662326","0.0314097463278474"
"ENSG00000241749.4","1.10595883359077","1.01303707918413","1.20740392107122","0.0244970457065796"
"ENSG00000174938.13","1.14456127266978","1.0044641289599","1.30419839706169","0.0426801523856675"
"ENSG00000167123.17","1.29357980151139","1.00556013718736","1.6640961002678","0.0451653319125881"
"ENSG00000213332.4","0.925435593729159","0.876122156118829","0.977524688948378","0.00554414482696417"
"ENSG00000131042.12","1.15110615915543","1.01419019213967","1.30650582101378","0.0294023635363712"
"ENSG00000106624.7","1.26704704001011","1.12173245509961","1.4311863709567","0.000139948499982998"
"ENSG00000168792.4","1.36162634234775","1.00742859523095","1.84035504347609","0.0446313930488431"
"ENSG00000228903.5","1.32176608992337","1.02833820119211","1.69892122498807","0.0293950614541203"
"ENSG00000227499.1","1.03956428248226","1.00422015164916","1.07615237120876","0.02790755566189"
"ENSG00000235314.1","1.28413950312235","1.09373055746349","1.50769698462445","0.00225741559889624"
"ENSG00000099953.8","1.23836805929261","1.07137191705236","1.43139410868206","0.00381870796207873"
"ENSG00000146966.11","1.3085947187222","1.07614235228826","1.59125800989659","0.00703068370760075"
"ENSG00000117569.17","0.743729295475958","0.577869814688082","0.957193559673524","0.0214601317439292"
"ENSG00000175877.3","1.04864950732135","1.00890892951121","1.08995545290502","0.015955559495308"
"ENSG00000232818.2","1.22043203149789","1.03669532351925","1.43673296263153","0.0167178798301053"
"ENSG00000165140.8","1.17862101839734","1.00958653471483","1.37595684692879","0.0374558580596297"
"ENSG00000139178.9","1.22859801538398","1.05612795712577","1.42923314662874","0.00764067852137407"
"ENSG00000161298.15","0.724038414804817","0.549339853639539","0.954293817642909","0.0219035228431363"
